"logFC","AveExpr","t","P.Value","adj.P.Val","B","comparison","gene_name","hit"
-0.1984340739576,27.8115148414207,3.50650990459367,0.0102494693733485,0.316815687644847,-3.58373120206493,"GFP_WT-WT","VK055_4709",FALSE
-0.180555683358742,27.9868482555898,3.48676668918279,0.0105220442551682,0.320458141947845,-3.6119540988259,"GFP_WT-WT","grxC",FALSE
0.185228407955641,28.7136537106639,-3.45930041110935,0.010914373570886,0.326537777874095,-3.65129350368382,"GFP_WT-WT","dhaK",FALSE
0.181522218395884,26.9427843446399,-3.43726425593081,0.0112405793417839,0.326537777874095,-3.68291886230387,"GFP_WT-WT","rdgB",FALSE
0.178612539426264,25.0873016848509,-3.42834207661474,0.0113756400719973,0.326537777874095,-3.69573946315837,"GFP_WT-WT","VK055_0392",FALSE
0.210021401465662,25.1922959174401,-3.42515285491959,0.0114243419018035,0.326537777874095,-3.70032437347052,"GFP_WT-WT","narJ",FALSE
0.355352027109774,27.075872298254,-3.41957754229959,0.0115100230733023,0.326537777874095,-3.70834236792287,"GFP_WT-WT","gdhA",FALSE
-0.228910137254792,27.8473767184047,3.39160875256345,0.0119504477022458,0.334451043126365,-3.74861784215081,"GFP_WT-WT","malQ",FALSE
-0.20716527816633,31.3025605027191,3.36346810881237,0.0124119906683755,0.334626682003601,-3.78922851597831,"GFP_WT-WT","glmS",FALSE
-0.323202185752406,24.9725989142659,3.35550809128484,0.012546006902945,0.334626682003601,-3.80073159807817,"GFP_WT-WT","tyrB",FALSE
0.586916454400939,24.4095274075508,-3.34235575077833,0.0127708717251144,0.334626682003601,-3.81975315321351,"GFP_WT-WT","VK055_3091",FALSE
0.250924477112532,29.1909653402433,-3.33791308883593,0.012847805809039,0.334626682003601,-3.8261825442353,"GFP_WT-WT","VK055_1863",FALSE
-0.173966324746532,24.8318222276479,3.33777936961516,0.0128501291668717,0.334626682003601,-3.82637609451341,"GFP_WT-WT","VK055_1449",FALSE
-0.220552318009773,28.36014491046,3.33341620269316,0.0129261876196466,0.334626682003601,-3.83269255413367,"GFP_WT-WT","glgP2",FALSE
0.182154244413692,27.7141944415152,-3.28010089740785,0.0138957566650748,0.355285333992222,-3.91003732317581,"GFP_WT-WT","VK055_0616",FALSE
0.168215726353368,27.711391552394,-3.25537340741106,0.0143717397237099,0.362974060582967,-3.94600851820015,"GFP_WT-WT","VK055_0294",FALSE
0.18172517843477,25.3051195823667,-3.21462720717571,0.0151946942355332,0.373979203013129,-4.00541398724726,"GFP_WT-WT","VK055_1215",FALSE
0.177944905665097,24.3385680125674,-3.21398532825514,0.0152080561090693,0.373979203013129,-4.0063510911067,"GFP_WT-WT","VK055_3739",FALSE
-0.175481667825153,26.6313428112997,3.20724086004223,0.0153492188585785,0.373979203013129,-4.01619996799107,"GFP_WT-WT","dnaT",FALSE
-0.185010244768909,26.2225915468828,3.18326225533073,0.0158625820054088,0.377648589173569,-4.05125028024925,"GFP_WT-WT","ureC",FALSE
0.180397621092858,27.9530650758024,-3.18122811110133,0.0159069704332858,0.377648589173569,-4.05422611088609,"GFP_WT-WT","fadD",FALSE
0.205612712258926,26.234612115347,-3.16283068682889,0.0163145296755025,0.377648589173569,-4.08115758247432,"GFP_WT-WT","VK055_3532",FALSE
-0.169572381717205,27.0684100904794,3.15504752172337,0.0164903036100604,0.377648589173569,-4.09256033019149,"GFP_WT-WT","VK055_2700",FALSE
0.216638757712521,27.190705750374,-3.15162251923166,0.0165682946819659,0.377648589173569,-4.09757985046316,"GFP_WT-WT","mscL",FALSE
-0.167885492473347,25.6736081670784,3.15050065918707,0.016593926419505,0.377648589173569,-4.09922422120185,"GFP_WT-WT","treP",FALSE
0.195883581512596,27.5569158757162,-3.12799619461724,0.0171171609543105,0.381729334401024,-4.13223353451131,"GFP_WT-WT","purK",FALSE
0.162333392747242,27.4957066406519,-3.11965932965993,0.0173154501167554,0.381729334401024,-4.14447307611359,"GFP_WT-WT","VK055_0510",FALSE
0.190314350652827,27.9144711130244,-3.11806503016533,0.0173536488268817,0.381729334401024,-4.14681437821157,"GFP_WT-WT","ompC3",FALSE
0.177151703945405,24.3695203533407,-3.10546124970196,0.0176588185499962,0.381729334401024,-4.16533115579307,"GFP_WT-WT","VK055_1680",FALSE
-0.173560106502525,26.2578173693609,3.10398885828494,0.0176948411890383,0.381729334401024,-4.16749517954513,"GFP_WT-WT","recC",FALSE
-0.170944210696252,29.6716037052204,3.06463748135378,0.0186872455593498,0.398969482858563,-4.22539677723224,"GFP_WT-WT","hns",FALSE
0.325836942473568,25.4007138254097,-3.04898371018579,0.0190983807611911,0.398969482858563,-4.2484638630154,"GFP_WT-WT","rimL",FALSE
0.159429297553495,27.2953189999204,-3.04445124503693,0.0192192148060109,0.398969482858563,-4.25514632686913,"GFP_WT-WT","narK",FALSE
0.264914622177047,24.3111865581926,-3.04174248379335,0.0192918182000793,0.398969482858563,-4.25914074690997,"GFP_WT-WT","VK055_2934",FALSE
-0.163877224890632,28.7583274871437,3.03561157596509,0.0194572273146861,0.398969482858563,-4.26818360533921,"GFP_WT-WT","yieF",FALSE
-0.179314149934684,27.5898015563906,3.01160501050154,0.020119594094297,0.402628233787674,-4.30361908964495,"GFP_WT-WT","VK055_1183",FALSE
-0.159215158033538,23.4581132115196,3.01093319820802,0.0201384718536673,0.402628233787674,-4.3046113354434,"GFP_WT-WT","bsdC",FALSE
-0.157921249197498,24.9340874038246,3.00807854618151,0.0202188973027127,0.402628233787674,-4.30882792596608,"GFP_WT-WT","VK055_0109",FALSE
